,lat,lon,osm_id
3046,51.8827771,9.2721482,323994704
3047,51.9154409,9.3115835,355285799
3048,51.8879562,9.2797254,324051056
3049,51.880514,9.2699374,265057974
3050,51.8728166,9.2665225,324058004
3051,51.866269,9.2636636,533743194
3052,51.840371,9.2665514,321651712
3053,51.8446595,9.2651788,321651714
3054,51.8478944,9.2640463,265058301
3055,51.8189895,9.2412161,533737523
3056,51.8592075,9.2604776,321651715
3057,51.8699246,9.2652954,533743195
3058,51.8326222,9.2689567,265058302
3059,51.8517722,9.2628792,265057972
3060,51.830922,9.2653659,533737562
3061,51.8631917,9.2622473,533743193
3062,51.8238562,9.2510602,533737530
3063,51.8140535,9.2312745,265059928
3064,51.8262122,9.255848,533737531
3065,51.8214246,9.246132,533737524
3066,51.816376,9.2359082,533737518
3067,51.4274146,8.6238141,1650818290
3068,51.4274934,8.623556,3465047000
3069,51.8364904,9.2677912,321651711
3070,51.4286138,8.6296116,535168469
3071,51.4271706,8.6246939,1650818270
3072,51.8101191,9.2318701,533737514
3073,51.4260835,8.7897023,535744853
3074,51.4269278,8.6259694,535168434
3075,51.8101191,9.2318701,533737514
3076,51.8285294,9.2605133,533737555
3077,51.811794,9.229228,2049568939
3078,51.428026,8.7858762,2174117586
3079,51.429712,8.7824848,535744386
3080,51.855461,9.2617061,265057973
3081,51.4269278,8.6259694,535168434
3082,51.4301013,8.6328937,535168475
3083,51.4308734,8.7748421,535744380
3084,51.4296086,8.7651826,535744353
3085,51.4311486,8.7795971,535744381
3086,51.4276922,8.7563491,535744337
3087,51.4251331,8.7417278,535744303
3088,51.4287364,8.7611777,535744341
3089,51.424504,8.7360051,535744293
3090,51.4257214,8.7472453,535744321
3091,51.4266703,8.7516812,535744330
3092,51.4238921,8.7304019,535744287
3093,51.4317409,8.7099855,535744245
3094,51.4258139,8.7205371,535744235
3095,51.4329775,8.7003754,535744230
3096,51.3900981,8.9079328,535744572
3097,51.3925149,8.9067472,535744584
3098,51.3956539,8.87582,535744493
3099,51.4280514,8.7165116,535744264
3100,51.433631,8.6952864,535744225
3101,51.3941483,8.8907666,535744622
3102,51.3993219,8.8578801,535744446
3103,51.3930114,8.9018404,535744560
3104,51.4342758,8.6901355,535744217
3105,51.3966782,8.8657942,535744479
3106,51.3951684,8.8808548,535744591
3107,51.4079104,8.8457817,535744440
3108,51.4101992,8.8425386,535744435
3109,51.4049991,8.8498992,535744391
3110,51.4272247,8.818489,535744929
3111,51.4233135,8.7249243,535744277
3112,51.3961469,8.8711382,535744485
3113,51.4281597,8.8018353,535744865
3114,51.4350411,8.6841335,535744194
3115,51.4305615,8.7696469,535744360
3116,51.4236174,8.8235556,535744880
3117,51.4301145,8.7128345,535744272
3118,51.4271336,8.7957915,535744859
3119,51.393503,8.8971449,535744498
3120,51.4260835,8.7897023,535744853
3121,51.3900981,8.9079328,535744572
3122,51.4323055,8.7056019,535744241
3123,51.3971748,8.8609213,535744458
3124,51.3946375,8.8859145,535744598
3125,51.3924514,8.9075626,2174125319
3126,51.4015309,8.9092433,535744647
3127,51.4020108,8.8541038,535744399
3128,51.3975031,8.9079778,535744639
3129,51.4049807,8.9103001,535744652
3130,51.4201621,8.8284745,535744886
3131,51.4118931,8.9124256,535744690
3132,51.4225966,8.9155286,535744944
3133,51.4153945,8.835184,535744420
3134,51.4262841,8.916733,535744951
3135,51.419385,8.9145324,535744938
3136,51.4377594,8.9110471,535745001
3137,51.4302577,8.8141923,535744924
3138,51.4174518,8.8322878,535744915
3139,51.434908,8.9149131,535744991
3140,51.4155786,8.913447,535744697
3141,51.4490465,8.9054915,535745096
3142,51.4126702,8.8390421,535744429
3143,51.408714,8.9114207,535744657
3144,51.4513882,8.9043362,535745124
3145,51.4411904,8.9093681,535745046
3146,51.3949158,8.9071635,535744631
3147,51.4293887,8.9176013,535744974
3148,51.4291937,8.8079497,535744872
3149,51.4632178,8.8985369,533680113
3150,51.4784338,8.8909569,533680124
3151,51.4446823,8.90762,535745070
3152,51.4693721,8.8954761,533680117
3153,51.4662767,8.8970217,533680115
3154,51.4723638,8.8939971,533680123
3155,51.4844835,8.8876271,533680136
3156,51.4539609,8.903083,535745138
3157,51.5018249,8.8692323,533680110
3158,51.4602078,8.9000331,535745253
3159,51.4566979,8.9017585,535745158
3160,51.4995174,8.8720596,533680112
3161,51.4955172,8.8768272,533680102
3162,51.4322673,8.9184935,535744985
3163,51.4906184,8.8827776,533680156
3164,51.4759587,8.8921587,533680120
3165,51.5055217,8.864529,533680198
3166,51.5140891,8.85361,533673723
3167,51.5115053,8.8568877,533680200
3168,51.5316974,8.8305245,533673711
3169,51.5165206,8.8505158,533673764
3170,51.5288528,8.8343617,533673778
3171,51.4977968,8.8741126,533680104
3172,51.5098497,8.8590099,533680204
3173,51.5216047,8.8440514,533673770
3174,51.4883482,8.8854763,533680150
3175,51.4820385,8.8889322,533680168
3176,51.5375221,8.8226463,533672240
3177,51.5345821,8.8266069,533672223
3178,51.5036327,8.8669589,533680109
3179,51.4933336,8.8795052,533680175
3180,51.507537,8.8619498,533680193
3181,51.5435446,8.8144947,533672236
3182,51.5592654,8.8022897,533672253
3183,51.5237831,8.8412078,533673752
3184,51.5499657,8.808201,533672243
3185,51.5532694,8.8060861,533672245
3186,51.5563238,8.8041828,533672247
3187,51.5659403,8.7980524,533666676
3188,51.5625965,8.8001708,533666674
3189,51.5865077,8.7876757,533666640
3190,51.6015531,8.7849238,429184223
3191,51.5466158,8.8103243,533672216
3192,51.5902331,8.7886083,533666642
3193,51.5942076,8.7895217,429184226
3194,51.573029,8.7935534,533666687
3195,51.5260293,8.8381664,533673785
3196,51.5693362,8.7959232,533666679
3197,51.5834493,8.7869172,533666638
3198,51.5804401,8.7888205,533666636
3199,51.6065038,8.786013,429184222
3200,51.6233024,8.7897496,429184209
3201,51.6201924,8.7890308,429184210
3202,51.5190162,8.847361,533673763
3203,51.6264225,8.7903625,429184206
3204,51.5770484,8.7909949,533666690
3205,51.540433,8.8186869,533672234
3206,51.6288773,8.7883106,429184205
3207,51.6406451,8.7784666,429173327
3208,51.6514452,8.7669903,429173319
3209,51.6129304,8.7874486,429184216
3210,51.6035652,8.7853637,2267778013
3211,51.6381293,8.7805738,429176080
3212,51.6434496,8.7760986,429173325
3213,51.5990448,8.7865114,429184225
3214,51.6315613,8.7860817,429184202
3215,51.6617522,8.7534773,428296979
3216,51.6347703,8.7834421,533666655
3217,51.6100918,8.7868279,429184219
3218,51.6463124,8.7736856,429173323
3219,51.6679681,8.7453475,428296978
3220,51.6487492,8.7704876,429173321
3221,51.6710012,8.7419803,428296977
3222,51.6164776,8.7882127,429184215
3223,51.6777466,8.7332392,428296974
3224,51.664304,8.7501433,2751300491
3225,51.6593658,8.7566235,429173314
3226,51.6818328,8.7229626,428296988
3227,51.6802452,8.7269626,428296987
3228,51.6543286,8.7632251,429173317
3229,51.6851007,8.7148035,428296990
3230,51.6740791,8.7386216,428296976
3231,51.687662,8.7134161,428296991
3232,51.6767767,8.7356347,428296975
3233,51.6565944,8.7602359,429173316
3234,51.6960346,8.70911,428296994
3235,51.6988141,8.7078944,428296995
3236,51.6905067,8.7118652,428296992
3237,51.6836062,8.7185319,428296989
3238,51.7046793,8.7013947,417086267
3239,51.7023998,8.7048059,417086273
3240,51.7071768,8.7018346,2751300490
3241,51.7155715,8.7034793,417086253
3242,51.7187825,8.7030274,417086245
3243,51.7010169,8.7069295,417086277
3244,51.679142,8.7297073,428296986
3245,51.7223487,8.7025877,417086241
3246,51.7046793,8.7013947,417086267
3247,51.7345741,8.7014166,295552926
3248,52.2018688,7.0351078,1408366168
3249,52.2018433,7.0354054,448916791
3250,52.2012706,7.0356854,448916793
3251,51.7361575,8.7022923,283113673
3252,51.7311114,8.7014323,283123008
3253,52.1955387,7.016628,324811928
3254,51.7115544,8.7026945,417086257
3255,52.1994036,7.039146,448916787
3256,51.725074,8.7021774,283123006
3257,52.199408,7.0214863,324811939
3258,52.2015901,7.0325027,536613134
3259,52.1898481,7.0150765,324811919
3260,51.7345741,8.7014166,295552926
3261,51.72761,8.7018727,283123009
3262,52.1926446,7.0158651,324811923
3263,51.7010169,8.7069295,417086277
3264,52.1866531,7.0142133,324811916
3265,52.2019999,7.028687,324811950
3266,52.1977444,7.0194132,324811934
3267,52.1835255,7.0133287,324811912
3268,52.2019346,7.0341551,1408366170
3269,52.2012741,7.0238167,324811944
3270,52.1773698,7.0116534,324811904
3271,52.1708305,7.0098802,324811898
3272,52.2021365,7.0367044,448916792
3273,52.1688409,7.0068869,324811895
3274,52.1806174,7.0125911,324811908
3275,52.161784,6.9963372,324811885
3276,52.174035,7.0107361,324811901
3277,51.6938941,8.7101166,428296993
3278,52.1926446,7.0158651,324811923
3279,52.1513979,6.9851198,324810400
3280,52.1994036,7.039146,448916787
3281,52.1480972,6.9846658,324810399
3282,52.164235,7.0000303,324811888
3283,52.1545577,6.9855511,324810401
3284,52.2015901,7.0325027,536613134
3285,52.1356991,6.9831437,324810393
3286,52.1266135,6.9824403,324810390
3287,52.1420042,6.9838116,324810396
3288,52.1298467,6.9826649,324810391
3289,52.145131,6.9842549,324810397
3290,52.2021365,7.0367044,448916792
3291,52.1328111,6.9829131,324810392
3292,52.1593386,6.9926961,324810404
3293,52.1664655,7.0033499,324811891
3294,52.1386885,6.9833624,324810394
3295,52.1088979,6.9736567,324810383
3296,52.1569308,6.9891165,324810403
3297,52.1233579,6.9822077,324810388
3298,52.0827381,6.9570354,324810374
3299,52.0764065,6.9545292,324810372
3300,52.0887038,6.9593494,324810376
3301,52.1117113,6.9764467,324810384
3302,52.0524037,6.955471,324810364
3303,52.0919306,6.9606469,324810377
3304,52.0670404,6.9509349,324810369
3305,52.058498,6.9535835,324810366
3306,52.0638403,6.9519412,324810368
3307,52.1061171,6.9709141,324810382
3308,52.0432376,6.9583457,324810361
3309,52.0493828,6.9564408,324810363
3310,52.0463369,6.9573759,324810362
3311,52.1203535,6.9819438,324810387
3312,52.0855749,6.9581703,324810375
3313,52.1007982,6.965618,324810380
3314,52.1033724,6.9681833,324810381
3315,52.1143974,6.9791125,324810385
3316,52.0609142,6.9528919,324810367
3317,52.0982274,6.9631059,324810379
3318,52.1169999,6.98166,324810386
3319,52.0224809,6.9637081,324810343
3320,52.0370524,6.9602794,324810359
3321,52.0317613,6.9616647,324810355
3322,52.079596,6.9557941,324810373
3323,52.0256172,6.9629981,324810347
3324,52.0555592,6.954484,324810365
3325,52.0701248,6.9521176,324810370
3326,52.0951409,6.9619,324810378
3327,52.0400421,6.95935,324810360
3328,52.0106294,6.966319,324810335
3329,52.0076022,6.9670047,324810334
3330,52.019355,6.9643777,324810339
3331,51.6973818,7.0422025,324807215
3332,52.073293,6.9533589,324810371
3333,51.7068298,7.0074164,324810050
3334,51.7084835,7.0033361,324810053
3335,52.0166836,6.9649607,324810337
3336,51.7147904,6.9876099,324810057
3337,51.7037231,7.0152061,324810046
3338,51.7023013,7.0189155,324810040
3339,51.710056,6.9994082,324810054
3340,52.0287284,6.9623516,324810351
3341,51.711585,6.9955799,324810055
3342,51.7212375,6.9777726,324810060
3343,51.7169986,6.9843089,324810058
3344,51.7235733,6.9743302,324810061
3345,52.0136746,6.9656188,324810336
3346,51.7190634,6.9811365,324810059
3347,51.726133,6.9730824,324810062
3348,51.6990092,7.0269679,324810035
3349,51.6972935,7.0313728,324810034
3350,51.7340093,6.9691852,324810065
3351,51.7390187,6.9655555,324810067
3352,51.7367114,6.9679054,324810066
3353,51.7439178,6.9606564,324810069
3354,51.7005857,7.023073,324810036
3355,52.0106294,6.966319,324810335
3356,51.7314167,6.9705307,324810064
3357,51.6956527,7.0353694,324810033
3358,51.7053151,7.0112031,324810049
3359,51.7508015,6.955075,324810077
3360,51.7610567,6.9496611,324810081
3361,52.0345454,6.9610529,324810358
3362,51.7132135,6.9914538,324810056
3363,51.7481718,6.956453,324810076
3364,51.6965119,7.0387995,324807219
3365,51.7668107,6.9499603,324810083
3366,51.7796291,6.9471879,324810088
3367,51.7747773,6.9520712,324810086
3368,51.7414288,6.9631926,324810068
3369,51.7772662,6.9495193,324810087
3370,51.7641426,6.9479867,324810082
3371,51.7459971,6.9585298,324810071
3372,51.7697742,6.9522089,324810084
3373,51.7287858,6.9718107,324810063
3374,51.7533702,6.9536953,324810078
3375,51.7992412,6.9453606,324810096
3376,51.7585993,6.9509686,324810080
3377,51.7560631,6.952339,324810079
3378,51.7968152,6.9434388,324810095
3379,51.8068655,6.9513623,324810099
3380,51.7819605,6.9447147,324810089
3381,51.8096223,6.9535204,324810100
3382,51.8125838,6.9531582,324810101
3383,51.8217991,6.9518349,324810106
3384,51.8186958,6.9522917,324810103
3385,51.8243668,6.9514411,324810116
3386,51.8040931,6.9491884,324810098
3387,51.8274858,6.951063,324810123
3388,51.7864973,6.9401149,324810091
3389,51.8366381,6.9532211,324810140
3390,51.8304747,6.9505983,324810129
3391,51.7843077,6.9423833,324810090
3392,51.7725351,6.9542494,324810085
3393,51.8459165,6.9570019,324810154
3394,51.7942554,6.9412968,324810094
3395,51.7891791,6.9373138,324810092
3396,51.8019034,6.9474084,324810097
3397,51.7917902,6.9394375,324810093
3398,51.869451,6.962468,324810197
3399,51.8157186,6.9526855,324810102
3400,51.8665839,6.9619009,324810189
3401,51.8634965,6.9612236,324810183
3402,51.8516662,6.9588606,324810162
3403,51.8754213,6.963681,324810211
3404,51.8874384,6.9661008,324810236
3405,51.8843373,6.9655241,324810231
3406,51.9019016,6.9715888,324810270
3407,51.8782253,6.9642638,324810217
3408,51.895884,6.9693046,324810256
3409,51.881171,6.964831,324810222
3410,51.9111327,6.9713052,324810280
3411,51.9080136,6.9720141,324810277
3412,51.8605035,6.9606564,324810178
3413,51.8721762,6.9630036,324810204
3414,51.8573687,6.9599949,324810173
3415,51.8902445,6.9672253,324810242
3416,51.8932243,6.9682689,324810249
3417,51.9266274,6.9676992,324810301
3418,51.9171344,6.969919,324810289
3419,51.8489802,6.9581897,324810157
3420,51.9328083,6.9663116,324810306
3421,51.8543283,6.959349,324810167
3422,51.9464344,6.9711162,324810311
3423,51.8397256,6.9544972,324810146
3424,51.9235142,6.9684382,324810297
3425,51.940984,6.9670047,324810309
3426,51.8988927,6.9705177,324810263
3427,51.8335348,6.9518823,324810135
3428,51.8427344,6.9557416,324810150
3429,51.9142359,6.9706121,324810284
3430,51.9358171,6.965587,324810307
3431,51.9437092,6.9691,324810310
3432,51.9049103,6.9726915,324810275
3433,51.9296736,6.967052,324810305
3434,51.9203637,6.9691315,324810292
3435,51.9911126,6.9705875,324810328
3436,51.9515383,6.968391,324810313
3437,51.9936768,6.970045,324810329
3438,51.9992217,6.9688006,324810331
3439,52.0048453,6.9675876,324810333
3440,52.0076022,6.9670047,324810334
3441,51.9960712,6.9694779,324810330
3442,51.9575873,6.9669575,324810315
3443,51.9545627,6.9668157,324810314
3444,51.9817677,6.9683281,324810323
3445,51.9700162,6.9677294,324810319
3446,51.9878798,6.9694937,324810326
3447,51.9638254,6.9673356,324810317
3448,51.9786015,6.9681704,324810322
3449,52.0021045,6.968202,324810332
3450,51.976081,6.9680287,324810321
3451,51.6961579,7.0465886,324807243
3452,51.973025,6.9678869,324810320
3453,51.6950829,7.0503402,324807236
3454,51.938306,6.9650514,324810308
3455,51.9484507,6.9699978,324810312
3456,51.6925788,7.0532475,537530733
3457,51.9605804,6.9671623,324810316
3458,51.9850683,6.9685217,324810324
3459,51.6148523,7.4610042,4244264749
3460,51.5219863,7.1375237,272324761
3461,51.6936951,7.054803,2290489929
3462,51.6942822,7.0543839,2290489930
3463,51.5237388,7.1344475,1614017101
3464,51.4824629,7.1071404,2158396525
3465,51.4510952,7.1212575,275763126
3466,51.6931325,7.0550997,537530734
3467,51.6157688,7.4613642,2323699544
3468,51.9668972,6.9675088,324810318
3469,51.6973818,7.0422025,324807215
3470,51.4480898,7.121608,275759826
3471,51.6146491,7.4607467,4244264746
3472,51.4846922,7.1084738,272248258
3473,51.4801116,7.1050662,272244304
3474,51.4956948,7.1372758,272248282
3475,51.6931325,7.0550997,537530734
3476,51.4866954,7.1144949,1606917719
3477,51.6161384,7.4598061,2323699545
3478,51.4980405,7.1375547,272248286
3479,51.5048313,7.1462924,537533966
3480,51.4899981,7.1255053,272248271
3481,51.5017102,7.1423311,272248289
3482,51.4883674,7.1195863,272248267
3483,51.5250955,7.1367619,272324763
3484,51.5237388,7.1344475,1614017101
3485,51.4918133,7.1326377,272248274
3486,51.5520095,7.1346532,272324781
3487,51.5499088,7.131632,272324778
3488,51.4801116,7.1050662,272244304
3489,51.4932113,7.1380124,272248278
3490,51.4780791,7.1048513,275759800
3491,51.5699561,7.1309989,272405193
3492,51.5813844,7.1270561,272405189
3493,51.5733125,7.1284502,272405192
3494,51.578922,7.1291337,272405190
3495,51.5605918,7.1380811,272324791
3496,51.566751,7.1334513,272405194
3497,51.5838561,7.124994,272405188
3498,51.5904455,7.1142599,272405185
3499,51.6047203,7.1037337,272405177
3500,51.5992871,7.1101265,272526535
3501,51.5962127,7.1115346,272405180
3502,51.6020918,7.1068233,272405178
3503,51.5762294,7.1287606,1585963307
3504,51.6100755,7.0967556,272405174
3505,51.553974,7.137233,272324786
3506,51.5857175,7.1202402,272405187
3507,51.6100755,7.0967556,272405174
3508,51.6073815,7.1006548,272405176
3509,51.6137561,7.0922962,272405171
3510,51.5875354,7.1156407,272405186
3511,51.5637091,7.1357195,272405195
3512,51.6258555,7.0766695,272405166
3513,51.6117295,7.0953147,272405173
3514,51.6285648,7.073615,272405165
3515,51.6188531,7.0846501,272405169
3516,51.5933032,7.1129306,272405184
3517,51.6233379,7.0795949,272405167
3518,51.6464799,7.0530717,537530633
3519,51.6162732,7.088521,272405170
3520,51.6209752,7.0822366,272405168
3521,51.6514943,7.0525935,537530640
3522,51.6434783,7.0566335,537530651
3523,51.6464799,7.0530717,537530633
3524,51.6495534,7.0527786,795321802
3525,51.6336135,7.0678743,272405163
3526,51.6363093,7.0648019,272405162
3527,51.6556779,7.0511853,537530646
3528,51.6576707,7.0545147,537530658
3529,51.6413097,7.0590261,272405160
3530,51.6600741,7.0579535,537530662
3531,51.6385817,7.0621775,272405161
3532,51.6654141,7.0615517,537530668
3533,51.6680351,7.0615766,537530672
3534,51.6705309,7.0615651,537530684
3535,51.6731395,7.0615939,537530686
3536,51.6810677,7.0616572,537530711
3537,51.6626529,7.0615528,537530666
3538,51.6843819,7.0616602,537530717
3539,51.6309418,7.0708851,272405164
3540,51.6914331,7.0582663,537530736
3541,51.6888581,7.0595241,537530728
3542,51.686559,7.0607142,537530726
3543,51.4480898,7.121608,275759826
3544,51.4485941,7.1241909,1287446132
3545,51.6938419,7.057495,537530739
3546,51.553974,7.137233,272324786
3547,51.653865,7.052381,537530645
3548,51.6943686,7.0570263,537530742
3549,51.6761115,7.0616301,537530701
3550,51.6784014,7.0616131,537530693
3551,51.5568944,7.1387281,1603418199
3552,51.6949887,7.0566046,1336815115
3553,51.4480893,7.1228455,275759828
3554,51.5588703,7.1841658,322020581
3555,51.5569732,7.1393788,1603418200
3556,51.5605918,7.1380811,272324791
3557,51.5578484,7.1791394,322020583
3558,51.5569732,7.1393788,1603418200
3559,51.5605918,7.1380811,272324791
3560,51.553933,7.1644384,322020587
3561,51.5594209,7.1816083,322020582
3562,51.5525899,7.1401651,322020592
3563,51.5552747,7.1396401,272324798
3564,51.5530031,7.1548198,322020589
3565,51.5564865,7.1769777,322020584
3566,51.5549294,7.1744702,322020585
3567,51.5552747,7.1396401,272324798
3568,51.5534583,7.1596717,322020588
3569,51.5525279,7.1446357,322020591
3570,51.5525899,7.1401651,322020592
3571,51.5824117,7.2552679,320950761
3572,51.5544719,7.169572,322020586
3573,51.5712001,7.2337926,322020567
3574,51.5696865,7.2317224,322020568
3575,51.5740467,7.2429852,322020565
3576,51.5656533,7.2261772,322020570
3577,51.5799262,7.2533737,322020556
3578,51.5729759,7.2390557,322020566
3579,51.5677592,7.229075,322020569
3580,51.5524189,7.1498598,322020590
3581,51.5645454,7.2231523,1507235004
3582,51.5773572,7.2514524,322020557
3583,51.5609799,7.2085831,322020611
3584,51.5581756,7.1886281,322020580
3585,51.5756971,7.2472317,322020558
3586,51.5578122,7.19482,322020579
3587,51.5588703,7.1841658,322020581
3588,51.5834202,7.2589126,320950762
3589,51.5620267,7.2127679,322020575
3590,51.5635207,7.220233,322020573
3591,51.5627369,7.216273,322020574
3592,51.5824117,7.2552679,320950761
3593,51.5588845,7.2037509,322020577
3594,51.579619,7.2716245,322021524
3595,51.5824525,7.2638686,320950764
3596,51.579619,7.2716245,322021524
3597,51.5575155,7.2004199,322020578
3598,51.5810356,7.2675144,322021522
3599,51.579974,7.2772218,322021526
3600,51.5810356,7.2675144,322021522
3601,51.5811421,7.3038897,806509632
3602,51.5837031,7.3018979,806509641
3603,51.5803026,7.2826834,806509667
3604,51.5786752,7.3091888,806509686
3605,51.5682738,7.3424517,365559080
3606,51.5721012,7.3473602,365309252
3607,51.5716086,7.334157,844417582
3608,51.5728257,7.3285504,844417581
3609,51.5758547,7.3521942,668900831
3610,51.5759229,7.3183673,1496104375
3611,51.5704441,7.3449462,365559079
3612,51.5736982,7.3496133,365309192
3613,51.5758848,7.352039,668900832
3614,51.5812769,7.2863897,806509656
3615,51.5743762,7.3234542,2110805368
3616,51.5773264,7.3136864,806509639
3617,51.5698933,7.338169,676417118
3618,51.5837305,7.2957992,806509637
3619,51.5245201,7.1312449,1602239303
3620,51.525706,7.1245702,1215745061
3621,51.5256874,7.1241184,724165068
3622,51.5756573,7.3532122,668900229
3623,51.4694202,7.10877,275759807
3624,51.4780791,7.1048513,275759800
3625,51.5682738,7.3424517,365559080
3626,51.4745074,7.1045383,275759803
3627,51.4676403,7.1105554,275759810
3628,51.5757839,7.3512899,365094271
3629,51.4510952,7.1212575,275763126
3630,51.4577126,7.1205057,275759819
3631,51.4622452,7.1159706,275759814
3632,51.4848398,7.1740886,824347367
3633,51.4903296,7.1698305,1000025027
3634,51.5721012,7.3473602,365309252
3635,51.4934897,7.1665469,824306189
3636,51.5247574,7.125393,1614017112
3637,51.4990293,7.1582161,824306233
3638,51.4872166,7.1731063,824306252
3639,51.4823113,7.1750721,824306239
3640,51.4648872,7.1133072,275759812
3641,51.497244,7.1613261,824306202
3642,51.5006906,7.1553942,1000025054
3643,51.5824024,7.2906658,806509647
3644,51.5258684,7.124087,724165055
3645,51.4953609,7.1639467,1000025039
3646,51.5758067,7.3524418,668900830
3647,51.5045008,7.1493015,272324832
3648,51.5237388,7.1344475,1614017101
3649,51.4719932,7.1764922,824306232
3650,51.4544563,7.1208625,275759821
3651,51.5025796,7.1521133,1000024989
3652,51.4472472,7.1241928,1287446203
3653,51.4722656,7.1064316,1585792761
3654,51.3895464,7.1650385,1280156823
3655,51.5256227,7.1245846,272314776
3656,51.4597241,7.1184948,275759817
3657,51.5247574,7.125393,1614017112
3658,51.4476125,7.125163,1287446269
3659,51.3899872,7.1650705,801923056
3660,51.390836,7.1650626,784037134
3661,51.1753284,7.0056198,1014838196
3662,51.4462694,7.1220893,275764197
3663,51.4688633,7.1743922,824306199
3664,51.4470251,7.1238947,275764196
3665,51.2361587,7.006356,1014838207
3666,51.394664,7.1640246,784037099
3667,51.2422588,7.0035135,1014846045
3668,51.2457073,7.0018817,1014846046
3669,51.2395902,7.0047031,540556784
3670,51.2280584,7.0168911,1014838212
3671,51.2501218,7.0014455,458392921
3672,51.2305081,7.0136828,1014838225
3673,51.247487,7.0010618,1014846044
3674,51.2257954,7.0198543,1014838237
3675,51.2061666,7.0298773,1014838218
3676,51.4160856,7.134848,772995285
3677,51.1746292,7.0068983,1221530957
3678,51.2010348,7.0297686,1336041018
3679,51.4184597,7.1349785,772995341
3680,51.4725121,7.17728,824306210
3681,51.1958263,7.0272957,1014838241
3682,51.1982102,7.0297181,1014838264
3683,51.214182,7.0223661,1014838245
3684,51.2204825,7.02302,1310335011
3685,51.208436,7.0277509,1014838249
3686,51.1907828,7.022185,1014838161
3687,51.2172523,7.0226724,1014838153
3688,51.2344261,7.0085889,1014838186
3689,51.1932177,7.0246363,1014838189
3690,51.1870106,7.0185454,1014838243
3691,51.2035656,7.0298139,1014838246
3692,51.1850267,7.0167849,1014838235
3693,51.182458,7.0131834,1014838168
3694,51.2327638,7.0107465,1014838157
3695,51.1612781,6.9571794,300754662
3696,51.247487,7.0010618,1014846044
3697,51.1767074,7.0039303,1014838222
3698,51.1888589,7.0202042,1014838202
3699,51.2112017,7.0251508,1014838201
3700,51.2232197,7.0232525,1014838181
3701,51.1576379,6.9558344,300754663
3702,51.1505361,6.9519788,300755948
3703,51.1442644,6.9413756,296502953
3704,51.178381,7.0074722,1014838194
3705,51.1767074,7.0039303,1014838222
3706,51.139336,6.9350455,529394359
3707,51.1477932,6.9504979,296507621
3708,51.1537806,6.9537958,300755951
3709,51.1806644,7.0106455,1014838270
3710,51.145916,6.945622,296507627
3711,51.1420911,6.9357514,297273787
3712,51.1420911,6.9357514,297273787
3713,51.1176623,6.9109967,265492639
3714,51.1200876,6.9057267,265492637
3715,51.124141,6.8980233,265492635
3716,51.1270712,6.8889223,1014900894
3717,51.1179908,6.909783,265492638
3718,51.111278,6.8683486,247390352
3719,51.1142551,6.8715195,249761444
3720,51.126369,6.8961406,265492633
3721,51.1084682,6.844029,517327716
3722,51.1253303,6.8837892,247391091
3723,51.1223096,6.8804228,265492630
3724,51.1221302,6.9018934,265492636
3725,51.1091723,6.8501073,247390351
3726,51.1104723,6.8239586,933158904
3727,51.1288132,6.8940587,265492632
3728,51.1088358,6.8283491,322755907
3729,51.1188203,6.876605,2152005363
3730,51.1223353,6.8029977,630496879
3731,51.1202269,6.8072028,630496880
3732,51.4430196,7.1224324,275770766
3733,51.4462694,7.1220893,275764197
3734,51.107159,6.8329633,322755908
3735,51.4271334,7.1315776,329344593
3736,51.1140108,6.8143544,630496887
3737,51.1099348,6.8566625,519789391
3738,51.4301844,7.1224144,327395447
3739,51.4293006,7.1269184,329344599
3740,51.1105681,6.8624817,558640071
3741,51.4347066,7.1217098,323175600
3742,51.4417842,7.1206015,325155973
3743,51.1122674,6.8190227,1014900896
3744,51.4231275,7.1364642,757461834
3745,51.1172859,6.8104891,630496886
3746,51.1105674,6.8624587,517327712
3747,51.4384481,7.1211551,330279632
3748,51.1078093,6.8384051,247390400
3749,51.4255451,7.1349373,329344573
3750,51.4160856,7.134848,772995285
3751,51.4132619,7.1300727,772995294
3752,51.4073596,7.1183423,1121868962
3753,51.4028963,7.1108974,736921983
3754,51.4104036,7.1246472,1118671570
3755,51.4110492,7.1261235,772995279
3756,51.4202932,7.1366188,772995331
3757,51.3807227,7.1056798,955139111
3758,51.3920722,7.1138863,955145733
3759,51.4184597,7.1349785,772995341
3760,51.375673,7.0936879,875687763
3761,51.3775912,7.0964209,875687833
3762,51.409942,7.1235396,1118671562
3763,51.3943266,7.1146756,955145717
3764,51.3970108,7.1156463,875687812
3765,51.4053801,7.1148869,772995326
3766,51.40768,7.118881,772995324
3767,51.3996633,7.1124794,772995305
3768,51.3726725,7.0874844,955159096
3769,51.4095742,7.1226971,772995335
3770,51.3822581,7.1103197,875687824
3771,51.3653601,7.0708558,875687790
3772,51.3687489,7.0584586,955159087
3773,51.373992,7.0902124,955159055
3774,51.3583184,7.0163593,999896079
3775,51.368439,7.0787288,875687780
3776,51.379125,7.1010685,955139086
3777,51.3894636,7.112877,955145713
3778,51.3518234,7.0040769,999929417
3779,51.3857389,7.1115871,955139080
3780,51.3708736,7.0837654,955159128
3781,51.3707533,7.0511789,875687792
3782,51.3677954,7.0414329,875687808
3783,51.3601661,7.0198673,955159113
3784,51.366469,7.0668985,875687802
3785,51.3167109,7.0081211,452527077
